id,payout_id,receipt_id,amount_paise,status,merchant_id,created_at,updated_at
438c8177-a4b3-40e2-b605-3c4dbaa7be2b,842668a9-d2c3-4831-9664-5a5a47543849,rcpt_ord_001878,2161600,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-08T20:30:00+00:00,2026-08-08T20:30:00+00:00
5597bc7e-3cd5-4528-a06c-8295b082a649,842668a9-d2c3-4831-9664-5a5a47543849,rcpt_ord_001879,809200,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T06:05:00+00:00,2026-08-11T06:05:00+00:00
dd76c6bf-2f95-4dba-a0cb-78df57ecbb83,842668a9-d2c3-4831-9664-5a5a47543849,rcpt_ord_001880,2071500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-09T23:35:00+00:00,2026-08-09T23:35:00+00:00
b18e451c-cd3d-42b0-b064-cb1dfb61e9c0,842668a9-d2c3-4831-9664-5a5a47543849,rcpt_ord_001881,650800,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-08T13:39:00+00:00,2026-08-08T13:39:00+00:00
57da18f4-6ef1-4c88-a103-1a4ce3bb0609,842668a9-d2c3-4831-9664-5a5a47543849,rcpt_ord_001882,1114100,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-09T19:59:00+00:00,2026-08-09T19:59:00+00:00
565d16c6-517c-4491-ae04-1d1a2848be94,842668a9-d2c3-4831-9664-5a5a47543849,rcpt_ord_001883,264100,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-10T07:38:00+00:00,2026-08-10T07:38:00+00:00
6bd977bd-3cd6-4229-a4ab-645146959222,842668a9-d2c3-4831-9664-5a5a47543849,rcpt_ord_001884,1618400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-10T05:42:00+00:00,2026-08-10T05:42:00+00:00
e5dafb17-2cd9-44f3-8449-54f758dd077d,842668a9-d2c3-4831-9664-5a5a47543849,rcpt_ord_001885,1192300,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-08T16:52:00+00:00,2026-08-08T16:52:00+00:00
021349d9-6fb0-4149-a112-88aa04d62571,842668a9-d2c3-4831-9664-5a5a47543849,rcpt_ord_001886,1714400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-10T22:08:00+00:00,2026-08-10T22:08:00+00:00
fd95ab87-f121-4a33-9f2d-5b98356098e2,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001887,400500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T02:19:00+00:00,2026-08-11T02:19:00+00:00
56131e4d-0011-46c6-ac65-1c36c8a0d6a2,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001888,282400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T02:31:00+00:00,2026-08-11T02:31:00+00:00
53751aca-d92d-4a9f-9124-4773b34f06dc,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001889,1363300,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-10T06:45:00+00:00,2026-08-10T06:45:00+00:00
914a64b4-dfcb-479b-9d7f-8e068a535939,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001890,2084400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T02:50:00+00:00,2026-08-12T02:50:00+00:00
bd028213-be52-48e0-bd4a-09406c5e5315,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001891,1630600,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T17:39:00+00:00,2026-08-11T17:39:00+00:00
ecdf6f89-ec37-4921-b089-64690fecc894,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001892,732300,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-10T01:33:00+00:00,2026-08-10T01:33:00+00:00
7b766f82-bbe2-414a-b417-6d3e2ea1ccc8,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001893,1476500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-10T09:26:00+00:00,2026-08-10T09:26:00+00:00
accc61e0-9f52-4bfe-8184-528532192d5a,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001894,2324500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T14:18:00+00:00,2026-08-12T14:18:00+00:00
ceb53766-9535-4444-b81f-80b98993e400,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001895,2244100,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T21:24:00+00:00,2026-08-11T21:24:00+00:00
b50063b4-70fe-4110-bb49-e150c90c42fc,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001896,1644500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T01:22:00+00:00,2026-08-12T01:22:00+00:00
3f0fe68b-aa4f-4f65-a213-8eb5f6170021,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001897,1566800,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T02:54:00+00:00,2026-08-11T02:54:00+00:00
4f4a9428-32b0-4c4e-8d38-b5dda2f3e4e5,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001898,1508800,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T10:35:00+00:00,2026-08-12T10:35:00+00:00
274edd40-d16c-4461-bb74-877b8c0c7343,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001899,278000,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-10T16:17:00+00:00,2026-08-10T16:17:00+00:00
8b53e16f-00a4-4aaf-9f25-66a6a988a118,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001900,2004300,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T09:29:00+00:00,2026-08-11T09:29:00+00:00
abdff42c-2c59-483e-94b1-2fb075ed1425,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001901,2163500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-10T18:55:00+00:00,2026-08-10T18:55:00+00:00
5af14e25-e67e-4058-b8b6-f81e73457b3f,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001902,763000,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T01:03:00+00:00,2026-08-12T01:03:00+00:00
abd16387-45c9-4f2d-872d-3d50ee369a4d,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001903,2134400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T15:18:00+00:00,2026-08-12T15:18:00+00:00
7a509cc9-b4bf-4d18-a85a-d458b97b6711,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001904,538900,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T02:42:00+00:00,2026-08-11T02:42:00+00:00
54c40c65-bf7d-49d6-8d52-be71b90744e4,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001905,1327800,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-10T01:32:00+00:00,2026-08-10T01:32:00+00:00
d3f52f5e-9676-4e03-a6d1-15e933e355a5,2fa1c51a-44d3-4506-9bd6-77c29db279ad,rcpt_ord_001906,691100,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T22:04:00+00:00,2026-08-11T22:04:00+00:00
ab8b6630-176f-4071-98d6-22185f7b6535,907531a3-c891-4ca8-8f74-18864664ddaa,rcpt_ord_001907,1032100,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-10T16:41:00+00:00,2026-08-10T16:41:00+00:00
c549cbb2-71c3-4021-b6f2-ca91dffbfb49,907531a3-c891-4ca8-8f74-18864664ddaa,rcpt_ord_001908,1474500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T02:55:00+00:00,2026-08-11T02:55:00+00:00
03175787-3d54-4f1d-8276-42e44264a237,907531a3-c891-4ca8-8f74-18864664ddaa,rcpt_ord_001909,1959400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T18:28:00+00:00,2026-08-12T18:28:00+00:00
07760b43-3bc7-4a01-9dd4-240b25b57d87,907531a3-c891-4ca8-8f74-18864664ddaa,rcpt_ord_001910,1374400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T04:57:00+00:00,2026-08-13T04:57:00+00:00
1422a488-09e9-4b3b-ab11-377969d982bc,907531a3-c891-4ca8-8f74-18864664ddaa,rcpt_ord_001911,1259800,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T13:00:00+00:00,2026-08-11T13:00:00+00:00
dd74fee7-79b4-4719-81d5-f5b8de5c420e,907531a3-c891-4ca8-8f74-18864664ddaa,rcpt_ord_001912,2354700,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T02:53:00+00:00,2026-08-11T02:53:00+00:00
e9f6443f-c4d4-4621-9a18-dbf1768b8c5f,907531a3-c891-4ca8-8f74-18864664ddaa,rcpt_ord_001913,974700,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T06:33:00+00:00,2026-08-13T06:33:00+00:00
0f3b5a91-da5d-42e6-a753-d0964b487c35,907531a3-c891-4ca8-8f74-18864664ddaa,rcpt_ord_001914,2351000,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T01:20:00+00:00,2026-08-11T01:20:00+00:00
722ffcc1-3cee-4fde-bd61-0851569bfd89,907531a3-c891-4ca8-8f74-18864664ddaa,rcpt_ord_001915,1092400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T01:35:00+00:00,2026-08-11T01:35:00+00:00
bb280d95-1b7b-4ae8-bfcb-0557a63220d8,907531a3-c891-4ca8-8f74-18864664ddaa,rcpt_ord_001916,1300300,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T20:47:00+00:00,2026-08-11T20:47:00+00:00
1faa1bb0-bbe9-4103-9b5e-edc226191854,907531a3-c891-4ca8-8f74-18864664ddaa,rcpt_ord_001917,2220800,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T22:52:00+00:00,2026-08-12T22:52:00+00:00
44c01f46-01d2-4d30-b71d-dc4e190571ae,907531a3-c891-4ca8-8f74-18864664ddaa,rcpt_ord_001918,666700,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T01:07:00+00:00,2026-08-11T01:07:00+00:00
b12e163d-a678-4b5c-b1c3-1b2954e1e1ac,907531a3-c891-4ca8-8f74-18864664ddaa,rcpt_ord_001919,1230500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T09:42:00+00:00,2026-08-12T09:42:00+00:00
fa895b15-bad4-41b3-a81e-38bc678332ed,907531a3-c891-4ca8-8f74-18864664ddaa,rcpt_ord_001920,2245600,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T10:00:00+00:00,2026-08-13T10:00:00+00:00
f6395e8a-7f7a-418e-8eda-1072dcffd445,907531a3-c891-4ca8-8f74-18864664ddaa,rcpt_ord_001921,285000,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T13:51:00+00:00,2026-08-11T13:51:00+00:00
21667358-2d8f-44d6-9dc1-862f9497dcb1,907531a3-c891-4ca8-8f74-18864664ddaa,rcpt_ord_001922,2413600,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T16:33:00+00:00,2026-08-11T16:33:00+00:00
a2633a76-e08a-4036-adbe-753fb12aae34,907531a3-c891-4ca8-8f74-18864664ddaa,rcpt_ord_001923,494900,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T09:19:00+00:00,2026-08-13T09:19:00+00:00
911983f5-27ec-42b1-b599-4d4d7dfa4fff,907531a3-c891-4ca8-8f74-18864664ddaa,rcpt_ord_001924,1412600,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T15:22:00+00:00,2026-08-11T15:22:00+00:00
af41397c-163e-454f-825c-de88033f4198,907531a3-c891-4ca8-8f74-18864664ddaa,rcpt_ord_001925,1444900,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T08:31:00+00:00,2026-08-11T08:31:00+00:00
209af8f2-9f8b-428b-b804-ec48908d5b26,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001926,1439700,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T02:36:00+00:00,2026-08-12T02:36:00+00:00
05ce91a2-b3e2-4690-b4bb-dffedd9f45fa,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001927,1214200,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-14T11:33:00+00:00,2026-08-14T11:33:00+00:00
86c9c4d5-6e35-4446-bfcc-da932bf54738,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001928,2031000,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T22:29:00+00:00,2026-08-13T22:29:00+00:00
d3e9b709-d3b3-40b2-88e5-bc871f7030bb,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001929,2445000,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T18:28:00+00:00,2026-08-13T18:28:00+00:00
0c1fd692-6a45-4b35-9098-1e9ab7be6943,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001930,932200,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T23:24:00+00:00,2026-08-12T23:24:00+00:00
82b7705e-67b6-4dd4-a656-9d9fd5525db3,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001931,1252400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-14T15:24:00+00:00,2026-08-14T15:24:00+00:00
a7e06f2a-874c-43f2-aafc-19985a14b000,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001932,1633500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T05:53:00+00:00,2026-08-12T05:53:00+00:00
73c3cc27-0f15-4a2e-a90b-2eade4d613df,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001933,1951400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T18:55:00+00:00,2026-08-12T18:55:00+00:00
e7052f50-7e06-407b-8ff5-fdff42008ecd,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001934,515500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T00:06:00+00:00,2026-08-12T00:06:00+00:00
5aad23f0-16c8-4883-84b9-cb1cdbbe89dc,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001935,965600,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T00:55:00+00:00,2026-08-13T00:55:00+00:00
c2a5265e-fc35-43df-a7b7-ad6b8148e376,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001936,1764900,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T14:45:00+00:00,2026-08-12T14:45:00+00:00
e4643e60-ac51-4128-85f4-38e12f535d89,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001937,1598100,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T19:18:00+00:00,2026-08-11T19:18:00+00:00
656059f0-6a4f-4fd4-9aa9-490c6a033779,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001938,305800,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-11T20:26:00+00:00,2026-08-11T20:26:00+00:00
2e4fe186-2c4e-4c4d-8fd9-f9f8c622f5fc,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001939,1949300,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T21:57:00+00:00,2026-08-12T21:57:00+00:00
11032fd8-6e16-4479-908c-ebc04250df87,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001940,1175700,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T16:30:00+00:00,2026-08-12T16:30:00+00:00
386d9520-e6cb-4c61-b771-3f6a280ebd81,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001941,1537700,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T01:24:00+00:00,2026-08-12T01:24:00+00:00
fa87091d-7090-42af-b9f6-ed41f25e5acc,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001942,2454500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T03:38:00+00:00,2026-08-13T03:38:00+00:00
d078f80e-7911-42ae-b4dd-70af23d8528e,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001943,1015400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T11:58:00+00:00,2026-08-13T11:58:00+00:00
95800e80-1370-4cdb-8ccb-02d5e5cc3abe,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001944,2327500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T07:14:00+00:00,2026-08-12T07:14:00+00:00
8f6529b9-21f3-4a44-bb3d-1f7c038ff38d,3b507d78-9bd1-470c-8749-0dba236f10f7,rcpt_ord_001945,1897100,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T15:20:00+00:00,2026-08-13T15:20:00+00:00
078216f4-3f54-4efa-9bfc-3e8987db981e,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001946,1944400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-14T21:57:00+00:00,2026-08-14T21:57:00+00:00
be43aacd-094b-45a3-b0f2-c3e0024d2a7c,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001947,2200600,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T20:59:00+00:00,2026-08-13T20:59:00+00:00
d64b8449-f6da-4486-87ae-9aa48f05cb8e,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001948,989800,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-14T13:52:00+00:00,2026-08-14T13:52:00+00:00
7458ab85-4cdd-4278-aaf7-06638f41431c,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001949,1706700,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-15T07:44:00+00:00,2026-08-15T07:44:00+00:00
50f97571-24f4-43d6-9e38-e3a0acb6fcfc,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001950,484300,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T07:43:00+00:00,2026-08-13T07:43:00+00:00
4a6feacc-9714-421c-a64d-ed2740eef5bf,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001951,891900,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-15T12:22:00+00:00,2026-08-15T12:22:00+00:00
2f397114-c67c-465f-b604-da5e5658d3d5,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001952,622100,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T11:18:00+00:00,2026-08-13T11:18:00+00:00
9e262955-6381-4330-b89b-96d9ec1d2af7,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001953,1513500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-14T10:44:00+00:00,2026-08-14T10:44:00+00:00
837a9324-195b-42a8-a758-fee35eb5fb23,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001954,2346200,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-15T00:49:00+00:00,2026-08-15T00:49:00+00:00
f02b8d3f-378f-44f3-be70-47feecfeb78e,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001955,1778100,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-15T05:55:00+00:00,2026-08-15T05:55:00+00:00
51b5fb36-bbd3-4996-81c6-a43b63d43ed9,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001956,525300,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T11:07:00+00:00,2026-08-13T11:07:00+00:00
7e81f440-a807-4c5b-8b99-cac6eeb605a5,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001957,1675100,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-14T03:45:00+00:00,2026-08-14T03:45:00+00:00
5da3593e-4437-43e9-b15b-00a66bafdd9c,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001958,2214800,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T19:50:00+00:00,2026-08-13T19:50:00+00:00
239422d5-97fa-4370-944c-7733c3693a85,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001959,740900,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T04:57:00+00:00,2026-08-13T04:57:00+00:00
9fff35a3-eda0-4b6d-9ff0-25353d8210c1,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001960,2154500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-14T12:57:00+00:00,2026-08-14T12:57:00+00:00
1efcb0a4-9fbc-47e4-bcdd-9a4daaad372e,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001961,599100,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-14T03:30:00+00:00,2026-08-14T03:30:00+00:00
eb642cd4-afa7-46f3-b94a-b790742a1f8d,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001962,1037500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T22:46:00+00:00,2026-08-13T22:46:00+00:00
432b0cbd-6c58-4bef-a8d8-6cc9cb506cb8,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001963,1294500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-12T17:36:00+00:00,2026-08-12T17:36:00+00:00
ec4f33c1-c1e6-4e68-9ac8-112475abc785,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001964,1605100,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-14T11:27:00+00:00,2026-08-14T11:27:00+00:00
a85683ed-9638-4029-a7e7-c217f162201e,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001965,1474500,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-15T06:01:00+00:00,2026-08-15T06:01:00+00:00
628854fb-d6f3-413b-ba57-a98104a854a0,9e512952-2d1b-4fe9-8f2b-9773dfd977ca,rcpt_ord_001966,1520600,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T18:40:00+00:00,2026-08-13T18:40:00+00:00
fced0bbb-1fc5-4d33-b55a-fedccc62a94b,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001967,2287600,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-16T13:02:00+00:00,2026-08-16T13:02:00+00:00
1f4f9cb1-74dc-4039-a7ef-51912fbdb874,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001968,1790900,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-14T05:06:00+00:00,2026-08-14T05:06:00+00:00
67021eb2-1917-44c1-9143-970893e7e779,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001969,1464800,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T20:06:00+00:00,2026-08-13T20:06:00+00:00
90755c95-c97d-479c-95dd-355a9d95c390,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001970,943200,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-15T08:43:00+00:00,2026-08-15T08:43:00+00:00
0cb26119-50d0-4358-a9c9-48f1e430c3c2,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001971,372000,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-14T20:23:00+00:00,2026-08-14T20:23:00+00:00
3257111a-6413-4aea-b3dd-c12a2ab6d97a,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001972,1331700,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-14T19:13:00+00:00,2026-08-14T19:13:00+00:00
396a2072-626e-44db-958c-67390727f5bd,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001973,842300,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T19:23:00+00:00,2026-08-13T19:23:00+00:00
09924f9c-2052-4229-a8e9-a499aacd945b,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001974,688700,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-14T06:17:00+00:00,2026-08-14T06:17:00+00:00
520cdb9c-5eff-4903-8fa3-a8d88ccbec93,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001975,2311900,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-16T06:25:00+00:00,2026-08-16T06:25:00+00:00
8fff33a8-230c-417d-b5c4-24b9320676f5,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001976,84600,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-14T16:07:00+00:00,2026-08-14T16:07:00+00:00
f5e1dbf9-c73c-4e91-a2ac-241792f350ec,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001977,272600,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-16T03:54:00+00:00,2026-08-16T03:54:00+00:00
8d32dfaa-43f6-4904-8b0c-2c669342f58a,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001978,1771100,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-15T19:32:00+00:00,2026-08-15T19:32:00+00:00
879969cc-8d0a-4311-a835-0e3519d0503f,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001979,1201800,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-16T07:44:00+00:00,2026-08-16T07:44:00+00:00
79e27346-783e-4d39-a26b-60d82c178c53,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001980,682600,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-16T16:21:00+00:00,2026-08-16T16:21:00+00:00
1497d6cd-7655-4840-89ee-75ae6680e170,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001981,351200,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-15T21:18:00+00:00,2026-08-15T21:18:00+00:00
e3cee388-410a-4b60-b785-77d43225184b,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001982,760400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-13T20:53:00+00:00,2026-08-13T20:53:00+00:00
d22c8d38-db29-4933-b745-b3888a3e474d,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001983,2370200,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-16T14:06:00+00:00,2026-08-16T14:06:00+00:00
afeb8688-1bd4-4186-b1fa-7b874799e887,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001984,2031400,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-16T04:18:00+00:00,2026-08-16T04:18:00+00:00
87ee07e7-3a95-4b0c-97dd-e506f10e5bd6,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001985,2173000,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-14T11:03:00+00:00,2026-08-14T11:03:00+00:00
8988d85f-57e6-4f51-842c-079729cd9772,162011b2-ef42-4c1f-9167-5e34960a3fd3,rcpt_ord_001986,413200,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-14T11:44:00+00:00,2026-08-14T11:44:00+00:00
eb89156f-0e7a-4d47-bbe3-e0ba6a3f2b98,3cb17ff4-bc65-4e23-acd2-031e1ecbe96b,rcpt_ord_001987,1580100,SETTLED,11111111-1111-1111-1111-111111111111,2026-08-15T10:20:00+00:00,2026-08-15T10:20:00+00:00
