id,narrative_raw,narrative_hash,deposit_amount_paise,deposit_date,status,created_at,updated_at
bc95d1ea-3787-4575-9609-6901cd123233,NEFT CR 202608000081 RAZORPAY SOFTWARE PRIVATE LTD SETTL,5a5d79dbc3b65fac5ade9aff5c030c34254da4b5bc6c8ca215a7da75fea99088,18629620,2026-08-26T20:00:00+00:00,UNMATCHED,2026-08-26T20:00:00+00:00,2026-08-26T20:00:00+00:00
c05fca19-f277-4e7a-be5b-dbffd782aa4d,CMS/NEFT/UTR20260800008/RZP-SETTLEMENT/NOREF-2567,24f48d2af159fdbdaf091c598cf9f0383a611665f84647c59b0996d8fd25fe89,32516279,2026-08-27T17:00:00+00:00,UNMATCHED,2026-08-27T17:00:00+00:00,2026-08-27T17:00:00+00:00
d36ee808-de1e-4ec7-abbe-9c89d4a45170,CMS/NEFT/UTR202608000083RZP/RAZORPAY-PAYOUT/20260828,eac23c924734cde7f191ad4fbb216fc583106fe0525f2cbfe827d83927f38654,21588288,2026-08-28T17:00:00+00:00,UNMATCHED,2026-08-28T17:00:00+00:00,2026-08-28T17:00:00+00:00
0ba6a8c7-67f1-423b-8cd7-75b1c4625c08,CMS/NEFT/UTR202608000084RZP/RAZORPAY-PAYOUT/20260829,144a6707745fe505a21c85a0cdd9be89392d1e99dc53e437ad9874212cbe6e1b,25270592,2026-08-29T21:00:00+00:00,UNMATCHED,2026-08-29T21:00:00+00:00,2026-08-29T21:00:00+00:00
e84de211-6640-4838-91a6-28d3b4fa8dc2,CMS/NEFT/UTR202608000085RZP/RAZORPAY-PAYOUT/20260802,627167538ad74876e38758f90a1439c74c0542e56fa4fb7c5cd483f68155746b,29571555,2026-08-02T17:00:00+00:00,UNMATCHED,2026-08-02T17:00:00+00:00,2026-08-02T17:00:00+00:00
ca02520c-8ead-4eae-b1f0-98d8869b5fd8,CMS/NEFT/UTR202608000086RZP/RAZORPAY-PAYOUT/20260804,e130bf23bf50304fb4303b366fb33f9798fc21cf95cd45cf7fa66d90918c45e9,31070775,2026-08-04T00:00:00+00:00,UNMATCHED,2026-08-04T00:00:00+00:00,2026-08-04T00:00:00+00:00
e03d4bf6-f0bd-48c3-b396-fb659de2d8e5,CMS/NEFT/UTR202608000087RZP/RAZORPAY-PAYOUT/20260805,dd949a888e76a3723fb567a9494849c916953b092a5593081abdcdd992bc659c,25802836,2026-08-05T02:00:00+00:00,UNMATCHED,2026-08-05T02:00:00+00:00,2026-08-05T02:00:00+00:00
acc636df-cc8e-423d-9676-4bab1eb05dc9,CMS/NEFT/UTR202608000088RZP/RAZORPAY-PAYOUT/20260805,4ddbf4d65fa0ed3f777db803b04d6e8684795b93d7952a39dfadf7ba53023e81,20993196,2026-08-05T18:00:00+00:00,UNMATCHED,2026-08-05T18:00:00+00:00,2026-08-05T18:00:00+00:00
6f836e22-60e2-4f3e-a864-1e253a9ed581,ACH-CR-AXIS000192-TXN-CMS-UTR202608000-MERCHANT-SETTLE-BATCH,9ffcb48b0877a117336f5b5eb264d1b1acf6a14d09da68d8c73647ac48974348,27600976,2026-08-06T23:00:00+00:00,UNMATCHED,2026-08-06T23:00:00+00:00,2026-08-06T23:00:00+00:00
00ea2f9b-b5e4-4c31-b099-29e1e41e20fc,CMS/NEFT/UTR202608000090RZP/RAZORPAY-PAYOUT/20260807,74a5622542ab5a142165046c7f0c3aa181209de5e605f551478a5b4323832cab,26366405,2026-08-07T23:00:00+00:00,UNMATCHED,2026-08-07T23:00:00+00:00,2026-08-07T23:00:00+00:00
6d7d8e4f-15a2-412d-a9a7-7cc853b3440d,CMS/NEFT/UTR202608000091RZP/RAZORPAY-PAYOUT/20260808,4734b048feaafd795286bb95d41a6b08fd88fecaf667ea6bba5f32ee1fca4994,27028077,2026-08-08T22:00:00+00:00,UNMATCHED,2026-08-08T22:00:00+00:00,2026-08-08T22:00:00+00:00
6229a6eb-595e-48db-93e8-7c404940a45c,CMS/NEFT/UTR202608000092RZP/RAZORPAY-PAYOUT/20260809,52926c4a151e1357afef6c4f2b682ed8aedd3083a2b674c0478990738ea6d8d0,27233119,2026-08-09T18:00:00+00:00,UNMATCHED,2026-08-09T18:00:00+00:00,2026-08-09T18:00:00+00:00
fa7d8c18-072c-45c5-bc0a-0dd06e456c54,CMS/NEFT/UTR202608000093RZP/RAZORPAY-PAYOUT/20260811,68adcfcf1a0722dad21b7e3b9f84c90f86b6780fccf185dd917ffc759c70a7e8,20103406,2026-08-11T03:00:00+00:00,UNMATCHED,2026-08-11T03:00:00+00:00,2026-08-11T03:00:00+00:00
63dc10c7-80cb-4d7e-82d9-99ab0208b62a,CMS/NEFT/UTR20260800009/RZP-SETTLEMENT/NOREF-6740,b29f5ec842b920a1a7590f75e0115b57442a5e6a497e69df0615a1baffa72643,25617532,2026-08-11T22:00:00+00:00,UNMATCHED,2026-08-11T22:00:00+00:00,2026-08-11T22:00:00+00:00
9466829f-1bdb-4b6c-b3d5-84bfbd349fb3,CMS/NEFT/UTR202608000095RZP/RAZORPAY-PAYOUT/20260812,0f272d8fd976aec51ec558d20b9769a6f8f7e0b4f6adc9728f475c2b46c083ef,29091652,2026-08-12T14:00:00+00:00,UNMATCHED,2026-08-12T14:00:00+00:00,2026-08-12T14:00:00+00:00
5fae2a83-7947-416a-8547-fabb20464ba3,CMS/NEFT/UTR202608000096RZP/RAZORPAY-PAYOUT/20260813,abb962e7b406f0af8e268e2f49314187601923bbd999abcfebd74e4627e94223,26301102,2026-08-13T18:00:00+00:00,UNMATCHED,2026-08-13T18:00:00+00:00,2026-08-13T18:00:00+00:00
2ab361a1-ee15-474d-9139-4e7943621be4,CMS/NEFT/UTR202608000097RZP/RAZORPAY-PAYOUT/20260814,14ca2f9cb8ffc3e6865ac27b6bb504d31b21fc86ef4f909edbd497070042c607,31226029,2026-08-14T22:00:00+00:00,UNMATCHED,2026-08-14T22:00:00+00:00,2026-08-14T22:00:00+00:00
79cfa3fd-1c41-4211-8303-64f5febe77f6,CMS/NEFT/UTR202608000098RZP/RAZORPAY-PAYOUT/20260815,dd87b794f3cc42d8c913b2ae354318025cf68eb0ed06a07d8673237089a5e013,30523310,2026-08-15T23:00:00+00:00,UNMATCHED,2026-08-15T23:00:00+00:00,2026-08-15T23:00:00+00:00
a670f2da-3e2f-4e42-9a02-72385f73dbc7,CMS/NEFT/UTR202608000099RZP/RAZORPAY-PAYOUT/20260816,e8a15d1e84e78b5cdfaeb1c3c11294c569f546314cc524f4805d3979c5137cad,25071344,2026-08-16T20:00:00+00:00,UNMATCHED,2026-08-16T20:00:00+00:00,2026-08-16T20:00:00+00:00
01ea3581-03ee-4e1a-ad66-64a15121624d,CMS/NEFT/UTR20260800010/RZP-SETTLEMENT/NOREF-3535,e22cf42a64453843d8c7ad3505542e58fd9625b49561d3127e4f730cc032497f,23780603,2026-08-17T20:00:00+00:00,UNMATCHED,2026-08-17T20:00:00+00:00,2026-08-17T20:00:00+00:00
4f0f137b-2bf7-48f0-8f41-e62d733d1ad6,CMS/NEFT/UTR202608000101RZP/RAZORPAY-PAYOUT/20260818,48c9716f9053c2379ba67d960ea504346bdfad9aeee8365fc0075253217bccdd,25177203,2026-08-18T21:00:00+00:00,UNMATCHED,2026-08-18T21:00:00+00:00,2026-08-18T21:00:00+00:00
976a4b1c-ecad-48fe-88d4-854035a233b4,CMS/NEFT/UTR202608000102RZP/RAZORPAY-PAYOUT/20260819,0676c3252e65f5f1d790b104039d86f4217ec394d9becad45958acfca08c6c66,17854412,2026-08-19T23:00:00+00:00,UNMATCHED,2026-08-19T23:00:00+00:00,2026-08-19T23:00:00+00:00
854d1d1f-86f4-426a-b7bb-d5761e2c61f4,CMS/NEFT/UTR202608000103RZP/RAZORPAY-PAYOUT/20260820,b862a48189e2eed61e5df0bd952904db0a1d8cd11e4540cfe1a24f955ff526aa,24566203,2026-08-20T20:00:00+00:00,UNMATCHED,2026-08-20T20:00:00+00:00,2026-08-20T20:00:00+00:00
de662b95-f4b6-48c3-aca3-c0e0602ac3e8,ACH-CR-AXIS000192-TXN-CMS-UTR202608000-MERCHANT-SETTLE-BATCH,9ffcb48b0877a117336f5b5eb264d1b1acf6a14d09da68d8c73647ac48974348,27674822,2026-08-22T00:00:00+00:00,UNMATCHED,2026-08-22T00:00:00+00:00,2026-08-22T00:00:00+00:00
f64c959c-7848-497e-97f1-dcb81d76de97,CMS/NEFT/UTR202608000105RZP/RAZORPAY-PAYOUT/20260822,123790808e07364153e70d433f97a57dd5f6509a0e213bbc30cb6d036cee88f8,20763212,2026-08-22T22:00:00+00:00,UNMATCHED,2026-08-22T22:00:00+00:00,2026-08-22T22:00:00+00:00
9dbabd7d-9ab9-4177-bb37-bac7ed1607d3,CMS/NEFT/UTR202608000106RZP/RAZORPAY-PAYOUT/20260823,9fa2c88ecb4b708a4b2ea18c68671cd6a32243c15aa1c27b3bc853f8038a759b,26789647,2026-08-23T22:00:00+00:00,UNMATCHED,2026-08-23T22:00:00+00:00,2026-08-23T22:00:00+00:00
e46d1eab-13df-46de-8ca9-6009ba4cbdee,ACH-CR-AXIS000192-TXN-CMS-UTR202608000-MERCHANT-SETTLE-BATCH,9ffcb48b0877a117336f5b5eb264d1b1acf6a14d09da68d8c73647ac48974348,24210032,2026-08-24T17:00:00+00:00,UNMATCHED,2026-08-24T17:00:00+00:00,2026-08-24T17:00:00+00:00
08e23936-b71d-404d-ad7b-c26787d4d9ae,CMS/NEFT/UTR202608000108RZP/RAZORPAY-PAYOUT/20260825,0f934a492379babb42d93c83ee9048a557c53972c7f5d48627f7a7a30a9031bf,27710763,2026-08-25T17:00:00+00:00,UNMATCHED,2026-08-25T17:00:00+00:00,2026-08-25T17:00:00+00:00
4c4c0fe9-3697-451d-b6b0-747913151c0a,CMS/NEFT/UTR202608000109RZP/RAZORPAY-PAYOUT/20260826,9b8675ffa70bf469daf7f3d53a3fe864c61a6a5cef2f4eac7e00187b72f8c6d9,24220735,2026-08-26T17:00:00+00:00,UNMATCHED,2026-08-26T17:00:00+00:00,2026-08-26T17:00:00+00:00
3def0d1e-9d49-4438-99a5-8e7339aec677,CMS/NEFT/UTR202608000110RZP/RAZORPAY-PAYOUT/20260827,6993893e8ea6eaf2a37243dcde909c0524f71f88f04256cab688d0c72aab0eb5,22459126,2026-08-27T23:00:00+00:00,UNMATCHED,2026-08-27T23:00:00+00:00,2026-08-27T23:00:00+00:00
c964803b-9ff0-480e-94e1-bdef03701418,CMS/NEFT/UTR202608000111RZP/RAZORPAY-PAYOUT/20260828,f252b3aa798af686df500c5ce302877774ac9dce6696683bec3315bcbe03abe0,23962273,2026-08-28T20:00:00+00:00,UNMATCHED,2026-08-28T20:00:00+00:00,2026-08-28T20:00:00+00:00
b8c79bdb-56d8-4f61-845e-287398fec2a3,CMS/NEFT/UTR202608000112RZP/RAZORPAY-PAYOUT/20260829,622ae8417a23ad2bf5f9f8bc981f6e764e7d3f184de26dcb35dd91fb92d730c4,31378619,2026-08-29T14:00:00+00:00,UNMATCHED,2026-08-29T14:00:00+00:00,2026-08-29T14:00:00+00:00
0d6e08d0-dd2c-40c7-ba33-1a6b0b18aca0,CMS/NEFT/UTR202608000113RZP/RAZORPAY-PAYOUT/20260802,cf2065a306bc3ee181420c71fcf8854f8fa86a3095702acf30a067163dc0ea48,24243695,2026-08-02T21:00:00+00:00,UNMATCHED,2026-08-02T21:00:00+00:00,2026-08-02T21:00:00+00:00
51123a0c-4212-4f1a-ad12-8184f5b516bb,CMS/NEFT/UTR202608000114RZP/RAZORPAY-PAYOUT/20260803,20dc89a4199507c7b59f486b9834a63188c48c0383f71006d24fd8d5705490dc,28049946,2026-08-03T22:00:00+00:00,UNMATCHED,2026-08-03T22:00:00+00:00,2026-08-03T22:00:00+00:00
88dc24a5-af1d-4d77-a510-7c5c675f57e2,CMS/NEFT/UTR202608000115RZP/RAZORPAY-PAYOUT/20260804,bf42c001cead59d702577bcb5380538f6c73ea7fcc0ec1a55288ac79b2f638ba,27686685,2026-08-04T23:00:00+00:00,UNMATCHED,2026-08-04T23:00:00+00:00,2026-08-04T23:00:00+00:00
53f3b498-a08a-4af7-b333-a5ea086915f2,CMS/NEFT/UTR202608000116RZP/RAZORPAY-PAYOUT/20260805,fa2388e617d4231c06e8380f4467f637ba2764da77f5145611d161435d80ceab,30109102,2026-08-05T16:00:00+00:00,UNMATCHED,2026-08-05T16:00:00+00:00,2026-08-05T16:00:00+00:00
8bc6caa9-1df0-4f1c-b1ac-9e81e28007af,CMS/NEFT/UTR202608000117RZP/RAZORPAY-PAYOUT/20260806,aa357fa15157808a645ff1fa8b37a929d9e0ce2e0899dd04ca17b68977643e2d,16660121,2026-08-06T18:00:00+00:00,UNMATCHED,2026-08-06T18:00:00+00:00,2026-08-06T18:00:00+00:00
b60c3ee0-3619-42ee-8b12-f3a497f2da87,CMS/NEFT/UTR202608000118RZP/RAZORPAY-PAYOUT/20260807,92f7c6a2ff43de416c6598a44bcff411ee0f3f680493bc5a6097c66c21ebb0f7,23033105,2026-08-07T21:00:00+00:00,UNMATCHED,2026-08-07T21:00:00+00:00,2026-08-07T21:00:00+00:00
b963ea6f-8913-426f-a0dd-f7780ecad584,CMS/NEFT/UTR202608000119RZP/RAZORPAY-PAYOUT/20260808,39db0c295f3cb5a0941876b061920ec7dc638a6b9cfd50f705ec6aa3c69d5b4b,26216650,2026-08-08T15:00:00+00:00,UNMATCHED,2026-08-08T15:00:00+00:00,2026-08-08T15:00:00+00:00
562e919e-cc37-4b82-b13c-371a761321d6,CMS/NEFT/UTR202608000120RZP/RAZORPAY-PAYOUT/20260809,a36958a5e9b1ccb9b71ee13e64fb223cdeb3dc5078967f54857fc4af9144e302,23656532,2026-08-09T19:00:00+00:00,UNMATCHED,2026-08-09T19:00:00+00:00,2026-08-09T19:00:00+00:00
6ebe36d5-daa5-4180-af9f-28564be0af6b,CMS/NEFT/UTR20260800012/RZP-SETTLEMENT/NOREF-7094,297191a54157dc4bf1635054bf658618d22d0d214f15a95d2f54380eae447633,22779749,2026-08-11T03:00:00+00:00,UNMATCHED,2026-08-11T03:00:00+00:00,2026-08-11T03:00:00+00:00
4629f004-8726-4d7e-9a49-63b146b7f488,CMS/NEFT/UTR202608000122RZP/RAZORPAY-PAYOUT/20260811,dff46d2f38ff8c4e4c28c2be4e0a3ad618636231fe6a81cbabc955487ce36de2,23497492,2026-08-11T14:00:00+00:00,UNMATCHED,2026-08-11T14:00:00+00:00,2026-08-11T14:00:00+00:00
602523d6-9dce-4731-b8bd-04769e83c58b,CMS/NEFT/UTR202608000123RZP/RAZORPAY-PAYOUT/20260812,6c3bb19a5ec654decbf6d5f3d4c7e7db20961c8e9b10b3d18f05163ff9a86f99,28606249,2026-08-12T22:00:00+00:00,UNMATCHED,2026-08-12T22:00:00+00:00,2026-08-12T22:00:00+00:00
16dcda96-0cd1-4ac8-bf5d-ab4003361d10,CMS/NEFT/UTR202608000124RZP/RAZORPAY-PAYOUT/20260813,5310daa1e7d89472956e86e41a874ea3edf4217f7d998d43f9780e90f2b110ed,24465646,2026-08-13T23:00:00+00:00,UNMATCHED,2026-08-13T23:00:00+00:00,2026-08-13T23:00:00+00:00
c84edbcc-6d7b-4e5f-b28e-d215dcae30b8,CMS/NEFT/UTR202608000125RZP/RAZORPAY-PAYOUT/20260814,0b25b1b870bd049dc4e2a9e4efcdfb0c99d4c383a9ecb6b23be8221c4d0b7702,28646315,2026-08-14T22:00:00+00:00,UNMATCHED,2026-08-14T22:00:00+00:00,2026-08-14T22:00:00+00:00
bf203da3-be55-4407-8a4e-746f06be5693,CMS/NEFT/UTR202608000126RZP/RAZORPAY-PAYOUT/20260815,3b8e34294a35d2d5f805f41899da36d56cb8bdc37a904fc904cb1e0297c7ef93,23954482,2026-08-15T22:00:00+00:00,UNMATCHED,2026-08-15T22:00:00+00:00,2026-08-15T22:00:00+00:00
b4716521-a63b-400f-a55d-018587f2bcf5,CMS/NEFT/UTR202608000127RZP/RAZORPAY-PAYOUT/20260816,4a1c8627e778e286c8ee1c8636ff79698bd2003fc1d9cdb4103c195466ccacf7,23432877,2026-08-16T20:00:00+00:00,UNMATCHED,2026-08-16T20:00:00+00:00,2026-08-16T20:00:00+00:00
0c7fe159-a0cc-4de6-83d7-df27da123148,ACH-CR-AXIS000192-TXN-CMS-UTR202608000-MERCHANT-SETTLE-BATCH,9ffcb48b0877a117336f5b5eb264d1b1acf6a14d09da68d8c73647ac48974348,31471922,2026-08-17T17:00:00+00:00,UNMATCHED,2026-08-17T17:00:00+00:00,2026-08-17T17:00:00+00:00
49a84724-970c-45b5-a345-a74b6129a871,NEFT CR 202608000129 RAZORPAY SOFTWARE PRIVATE LTD SETTL,9b1cc1f1f3a577abe29a600aa22cbfa29db000d48e30b651bbcfdfc7f8db5514,29926352,2026-08-18T20:00:00+00:00,UNMATCHED,2026-08-18T20:00:00+00:00,2026-08-18T20:00:00+00:00
701d6194-4fc8-4f66-b28d-c63f74ffc6ce,CMS/NEFT/UTR202608000130RZP/RAZORPAY-PAYOUT/20260819,2acbca84babccf9333b8b8fae0b42949157d4079ffa6a248fa1ce0bfded34272,28569621,2026-08-19T16:00:00+00:00,UNMATCHED,2026-08-19T16:00:00+00:00,2026-08-19T16:00:00+00:00
606ef695-8c1f-4b56-98a3-b09f76c46623,CMS/NEFT/UTR202608000131RZP/RAZORPAY-PAYOUT/20260821,90f070ae9711cc4dcee2f91ca62dd037d9452c730b7a0664366a4adfb7e7eb65,29669362,2026-08-21T00:00:00+00:00,UNMATCHED,2026-08-21T00:00:00+00:00,2026-08-21T00:00:00+00:00
0da2818c-4d56-42e3-b525-35e3c3d23572,CMS/NEFT/UTR202608000132RZP/RAZORPAY-PAYOUT/20260821,7af24553862ed21388d280d8dc0df20ea897406dfcf41c0ec63e7611abe4af55,22649241,2026-08-21T22:00:00+00:00,UNMATCHED,2026-08-21T22:00:00+00:00,2026-08-21T22:00:00+00:00
f0b35d24-32ba-4764-9b65-37704e2bdaa7,CMS/NEFT/UTR202608000133RZP/RAZORPAY-PAYOUT/20260822,92a76a13879f84bd6bdedb19dde0dad014fba3c495ba878fe1ca1dee9be6534a,24045056,2026-08-22T22:00:00+00:00,UNMATCHED,2026-08-22T22:00:00+00:00,2026-08-22T22:00:00+00:00
a36cf3c9-4b3c-4e3b-97b4-dbfdc1c50ca2,CMS/NEFT/UTR202608000134RZP/RAZORPAY-PAYOUT/20260823,cc80044e5b305b72071ce8af017278b09368ed923fd28909a2528241ef45fa5c,24853929,2026-08-23T15:00:00+00:00,UNMATCHED,2026-08-23T15:00:00+00:00,2026-08-23T15:00:00+00:00
d3ea8b88-eb04-429f-855f-2fc575495f72,CMS/NEFT/UTR202608000135RZP/RAZORPAY-PAYOUT/20260825,193cab1d0f2f28930cd3e6855fb00ac9ae592a78a20abeae72321f2e1fe10510,27049681,2026-08-25T01:00:00+00:00,UNMATCHED,2026-08-25T01:00:00+00:00,2026-08-25T01:00:00+00:00
413e3717-a949-4571-bdd1-d8831fce4c37,CMS/NEFT/UTR202608000136RZP/RAZORPAY-PAYOUT/20260826,1296de0e30550757fcd4be1a604832a1c88dd972c66aa7ec0ba606f01ea73a65,30612672,2026-08-26T01:00:00+00:00,UNMATCHED,2026-08-26T01:00:00+00:00,2026-08-26T01:00:00+00:00
7e157a68-3af3-4f02-a450-705481781d06,CMS/NEFT/UTR202608000137RZP/RAZORPAY-PAYOUT/20260826,89e6580809f764a7aa18e6133e1004490e07579489e4f78f8f55200fcc5c0bfe,25555273,2026-08-26T20:00:00+00:00,UNMATCHED,2026-08-26T20:00:00+00:00,2026-08-26T20:00:00+00:00
c1799b10-5c4a-4ba2-ad7f-978b2c8d0fc6,CMS/NEFT/UTR202608000138RZP/RAZORPAY-PAYOUT/20260827,e5138933e81b3c2ca85ab1e9aecb2850c8fa4614b66ba36733e3f56b5d78f1e3,18359570,2026-08-27T18:00:00+00:00,UNMATCHED,2026-08-27T18:00:00+00:00,2026-08-27T18:00:00+00:00
968bf8fe-dcf8-4086-aa46-8c73fd6fcbab,CMS/NEFT/UTR202608000139RZP/RAZORPAY-PAYOUT/20260828,ec777986102365eb9fe3b3a5f22909f848f6e77f8223dc8e1d63dc72f0c4d256,22685575,2026-08-28T22:00:00+00:00,UNMATCHED,2026-08-28T22:00:00+00:00,2026-08-28T22:00:00+00:00
4e70f00d-6477-40dc-bc62-49496f079dc3,CMS/NEFT/UTR202608000140RZP/RAZORPAY-PAYOUT/20260829,0a37f391e3d2f328eb4133401f39bfff86153dd3daef45562b331ccb49efb087,27194231,2026-08-29T18:00:00+00:00,UNMATCHED,2026-08-29T18:00:00+00:00,2026-08-29T18:00:00+00:00
305886f5-616a-4c38-82ce-342b42ac21ed,CMS/NEFT/UTR202608000141RZP/RAZORPAY-PAYOUT/20260802,a947b85b7d9ff35870dd360890f657b17143f656d17056d75f08e5b0406b3e73,27982110,2026-08-02T23:00:00+00:00,UNMATCHED,2026-08-02T23:00:00+00:00,2026-08-02T23:00:00+00:00
cb832d2b-3017-4a58-8176-ebfa70e2fb34,CMS/NEFT/UTR202608000142RZP/RAZORPAY-PAYOUT/20260803,b741537239ecae2dc0953b8edaf4a7bf9c85824028c586248593c2000b7b4f24,21687961,2026-08-03T22:00:00+00:00,UNMATCHED,2026-08-03T22:00:00+00:00,2026-08-03T22:00:00+00:00
acc810fe-042d-4601-9a39-1603e6e5c8c8,CMS/NEFT/UTR202608000143RZP/RAZORPAY-PAYOUT/20260805,02d864fb218b27b8cf5846fa0eb86f4dcd18281b0bbe648a01daf3db325a10ad,25894408,2026-08-05T00:00:00+00:00,UNMATCHED,2026-08-05T00:00:00+00:00,2026-08-05T00:00:00+00:00
6eebea18-0dc9-4e6f-9e05-61a7bbdf636b,CMS/NEFT/UTR202608000144RZP/RAZORPAY-PAYOUT/20260805,bc48e7592a71c5a16824bd651cd77a084720fae7eb7b5e476e2f675bc16e22e0,27885363,2026-08-05T16:00:00+00:00,UNMATCHED,2026-08-05T16:00:00+00:00,2026-08-05T16:00:00+00:00
639fe0df-20ca-4738-ab39-637e2ea682d9,CMS/NEFT/UTR202608000145RZP/RAZORPAY-PAYOUT/20260807,53de8b7a96e2e8a4085b00994af40d192d3cabc2d6836e9f19750f3d65c955cb,26662871,2026-08-07T01:00:00+00:00,UNMATCHED,2026-08-07T01:00:00+00:00,2026-08-07T01:00:00+00:00
f6d76fe2-50e2-4af3-b48a-e382a368acb6,CMS/NEFT/UTR202608000146RZP/RAZORPAY-PAYOUT/20260807,287ff567ad758cd48146151b0ad0a981391b8ea10693fa78e81740dafc7d9d7a,30849039,2026-08-07T21:00:00+00:00,UNMATCHED,2026-08-07T21:00:00+00:00,2026-08-07T21:00:00+00:00
ff74fd1d-a124-4315-bf10-63d30f1ec49a,CMS/NEFT/UTR202608000147RZP/RAZORPAY-PAYOUT/20260808,ac9142f1018b8467dc2cf5cc40cbf42ee98fffa87aeef5f2c5109192cbeeefa6,28278556,2026-08-08T17:00:00+00:00,UNMATCHED,2026-08-08T17:00:00+00:00,2026-08-08T17:00:00+00:00
187617ee-940e-471e-9167-fad627a9b101,CMS/NEFT/UTR202608000148RZP/RAZORPAY-PAYOUT/20260810,9c40d7f745eb629661c42f83c3187b8a77ba5d118f7ed7a51d6bf5cda069297e,25145681,2026-08-10T01:00:00+00:00,UNMATCHED,2026-08-10T01:00:00+00:00,2026-08-10T01:00:00+00:00
04384c73-2861-4cf9-b72c-b5f594ac6562,CMS/NEFT/UTR202608000149RZP/RAZORPAY-PAYOUT/20260810,250c3ba23f2d65df9c972667b781fa2b76d290655a47823857ec16042fbd0e92,17804053,2026-08-10T20:00:00+00:00,UNMATCHED,2026-08-10T20:00:00+00:00,2026-08-10T20:00:00+00:00
c0cacf32-f884-4743-95fd-5dcc567b5878,CMS/NEFT/UTR202608000150RZP/RAZORPAY-PAYOUT/20260811,bdf208ef4c68735a8c83734090b795be86ca42ab0fb110542feff8d80da51946,25129184,2026-08-11T23:00:00+00:00,UNMATCHED,2026-08-11T23:00:00+00:00,2026-08-11T23:00:00+00:00
bfbbca77-5f15-4306-b55c-d3b9908ed72c,CMS/NEFT/UTR202608000151RZP/RAZORPAY-PAYOUT/20260812,21da1bb3f277fd9ef435390e106737cad35aa33070ed0ddcb36459fdf1faf1e6,28068899,2026-08-12T21:00:00+00:00,UNMATCHED,2026-08-12T21:00:00+00:00,2026-08-12T21:00:00+00:00
aa44bb09-3d12-4f44-aee3-bdd0930f71fd,CMS/NEFT/UTR202608000152RZP/RAZORPAY-PAYOUT/20260813,c78314d1ab8d8480e0219cace28c50b23ab8ed1d39170ab07601b0b4e4fbd51b,30279577,2026-08-13T19:00:00+00:00,UNMATCHED,2026-08-13T19:00:00+00:00,2026-08-13T19:00:00+00:00
3cc63ff9-9ef6-44c9-ba2e-2d3522fe5dc5,CMS/NEFT/UTR202608000153RZP/RAZORPAY-PAYOUT/20260815,2783b76f544c73faaf61adaa0179f4dc934842ce403caccc01df0b1528e738e6,30105665,2026-08-15T03:00:00+00:00,UNMATCHED,2026-08-15T03:00:00+00:00,2026-08-15T03:00:00+00:00
310a3af7-404f-4952-a3d5-0be9d452d663,CMS/NEFT/UTR20260800015/RZP-SETTLEMENT/NOREF-4895,998cf160f7929a580147481e22fdc045e84c0f5d962f42ba50d25a30aab17734,24087871,2026-08-16T01:00:00+00:00,UNMATCHED,2026-08-16T01:00:00+00:00,2026-08-16T01:00:00+00:00
c324861b-6ede-4dbc-8856-4e1c941d6284,CMS/NEFT/UTR202608000155RZP/RAZORPAY-PAYOUT/20260816,12dd98f4aed36e99971c5d360604744009a28ec28634e1bc6b802ebeb010522b,23161354,2026-08-16T16:00:00+00:00,UNMATCHED,2026-08-16T16:00:00+00:00,2026-08-16T16:00:00+00:00
fa422c3c-01ef-44aa-b3b1-73067f3f1e7b,CMS/NEFT/UTR202608000156RZP/RAZORPAY-PAYOUT/20260817,a5a3f57d7154a27c07fb4c644d6c5e3b71910237f06ba1eca1d7deba563d9136,27929357,2026-08-17T23:00:00+00:00,UNMATCHED,2026-08-17T23:00:00+00:00,2026-08-17T23:00:00+00:00
3f9a971f-6d2c-4416-91fb-ab2e23b262a1,CMS/NEFT/UTR202608000157RZP/RAZORPAY-PAYOUT/20260818,e12f9d781d3c2e64d452b4e6586b9ad0bc33bf6ceef0710db52116023d1e9bc0,26335472,2026-08-18T19:00:00+00:00,UNMATCHED,2026-08-18T19:00:00+00:00,2026-08-18T19:00:00+00:00
20769a53-6d0e-4514-8436-99917c76bc88,CMS/NEFT/UTR202608000158RZP/RAZORPAY-PAYOUT/20260819,d15221e00c8e3b64811255f4fa31a76bc750b0a452b1b60a876e2d7691db382d,26272428,2026-08-19T22:00:00+00:00,UNMATCHED,2026-08-19T22:00:00+00:00,2026-08-19T22:00:00+00:00
a8e8343d-e6d0-49c3-89f4-7c084098d168,NEFT CR 202608000159 RAZORPAY SOFTWARE PRIVATE LTD SETTL,33c5699b4f53eb2bff716481a9cc0fc3c77865988c24f09ab81f9a198368fe58,25454029,2026-08-21T02:00:00+00:00,UNMATCHED,2026-08-21T02:00:00+00:00,2026-08-21T02:00:00+00:00
94029f15-6c9d-4ca3-ad05-a04d9e91d80b,CMS/NEFT/UTR202608000160RZP/RAZORPAY-PAYOUT/20260822,f7cb0553f3dfa6445af76e84ab5c34f11a62660a0d48f8ca7c1178afb1a5f5f4,22473266,2026-08-22T02:00:00+00:00,UNMATCHED,2026-08-22T02:00:00+00:00,2026-08-22T02:00:00+00:00
