id,payout_id,line_type,tax_basis_paise,deducted_amount_paise,expected_amount_paise
fda2691f-e5b6-4645-ad44-34f5ee372c9c,638b583b-2587-47b9-9517-2074d36ac352,MDR,21656100,389810,389810
0fb71c1f-b202-4622-96bc-29f0989a0003,b3584e7f-df93-46bc-bee0-27977d329744,MDR,27457400,494233,494233
ad5f9f1a-7ab8-4f17-bbf7-79133f57105d,a1fb79e6-f2c3-4df3-bc67-3757f0f13d75,MDR,26689000,480402,480402
cf60846c-7254-4260-8a43-59737efd43b9,cbfc421d-7c96-46a0-9519-64cfa76d7fff,MDR,29328500,527913,527913
3091bb6b-370b-47bc-aa77-519a8d896133,4e172cfe-700a-4505-badc-111e2e5360ae,MDR,27049300,486887,486887
4c4b544d-fabd-404e-89da-f5693f21dd6c,2e633eeb-dcbe-4afa-a2d7-d2ff4249baab,MDR,35091400,631645,631645
b2de07be-40a0-43c3-adae-280e9ccc4ac8,c2e89a30-c2e2-4446-bf1a-7a832bbd4a4a,MDR,24151100,434720,434720
c7097f37-402f-4dda-9321-b644d94c031a,4f205ff3-bc15-4cd7-a2d2-d5320bcf7e77,MDR,24201400,435625,435625
e141b3d8-e6bc-4f75-b79c-6291656bd937,b37c7983-dffe-4569-9a03-53363077f90e,MDR,29474000,530532,530532
b6841237-9130-4b45-bc67-4b57b2a715fd,a70ab796-bc2f-4b63-b335-ae8e3ded5e31,MDR,28187300,507371,507371
abc5f460-4606-4038-afa8-7be14dcfe09e,6d9a6dc2-e9e4-4f3e-bd46-f17d4c6e4f20,MDR,24142800,434570,434570
905dcbc9-cdda-4feb-9295-b81496d47763,343d6888-89e9-47a3-ba24-efddd73c5611,MDR,30571700,550291,550291
4a13d151-a62a-4794-8473-d9e751533b36,0d7e2fa5-2d3c-46f0-9059-fe02dc132956,MDR,32496200,584932,584932
46e4b74f-a445-4713-b77a-bca15df9cba9,4b557b6a-7964-4ef3-9193-2d2dcbcd827e,MDR,24176200,435172,435172
9de96dcd-eb3a-4173-83d3-9252b4a6a38f,4e983bfa-732d-43e7-a8eb-b0e5fcb73d2e,MDR,20572800,370310,370310
8677a24b-cb1d-491b-b9ff-cd5decca2d3a,61d92f45-7626-4c44-ac89-2facf6512942,MDR,21083700,379507,379507
d648d242-dba5-4710-ad10-d80bc42b0fe5,0673fd59-8c30-4d47-9d85-f8edde7bbe5f,MDR,23694600,426503,426503
501994ff-254a-4ad0-928a-f635c26d80db,183843f8-3401-4222-8567-e5e6b35fca20,MDR,33106600,595919,595919
4e3377ad-4ab9-46f1-92ae-f19e1a03b380,9fd0af31-604a-4713-b0a8-16fdbb330a35,MDR,28290400,509227,509227
fb70ee76-d72c-4fe9-a5c3-cd18c7d72f1d,5ff17440-4a29-441a-8760-b4612b954741,MDR,29811000,536598,536598
24d84164-1944-4805-804a-5b60b5878818,7270a9dc-6b4f-4d08-b4b7-6be0ec85724f,MDR,26575200,478354,478354
48555c2c-8ef4-43c3-99b1-d0f49c0d1d37,ad2ff675-1703-4f39-87ca-28501072674a,MDR,26722300,481001,481001
bf42a60e-dd7e-404c-b4dc-aaf5f2bbc424,e58f6505-a408-41d2-bd01-f9f72397fb8e,MDR,27339400,492109,492109
303c0f0f-44d4-44f0-a0fc-8ae25a209c3e,62f104e6-8ba6-40d5-ae97-e84716ba416d,MDR,20781100,374060,374060
e8324639-d544-4728-8039-aa59543c493f,20cf2380-80fe-49ae-8e12-0ca3d6c11e68,MDR,26036000,468648,468648
ec1ef07a-b70f-4916-8234-6af3c18e115a,26de2e90-85ec-4e16-8df4-2ab16f3913a7,MDR,26282600,473087,473087
17f7dda5-b9b6-4755-976b-dc48cb5001de,f8d1b401-9a09-4b83-96f5-c2e25192a274,MDR,25960900,467296,467296
9e4da103-fc1a-4e08-82f0-b57baaa4608b,fe18e294-47f9-48b4-901d-5a09b9efb67d,MDR,25485400,458737,458737
4b8181f5-378a-4b08-b2f5-a974e0c77261,0c9474c2-f9d4-4e3b-8881-b60e94fb9fc4,MDR,25757500,463635,463635
68f6a95f-81f1-483a-8271-7292e2da9990,2ac9393d-7160-42a7-8e23-704da5215c92,MDR,24073600,433325,433325
976d3d7a-e0d3-4f61-b539-c73330fc6482,8396d3b5-89d7-40ae-8da0-26030952809e,MDR,30207800,543740,543740
7fb1f473-d243-4f9d-8690-4a6b90835a4e,1946fcfb-2aa4-49cd-aa45-6fd42f3855e0,MDR,25959300,467267,467267
090dc607-ac57-407f-a34e-fed3eab5c8c8,245324d4-5560-440b-896d-02b354710111,MDR,25962800,467330,467330
206435a0-94d7-440a-b477-e7e2da760ad7,d1af0f12-7c01-493a-85a4-1cd91a389ed9,MDR,27029400,486529,486529
de430c9b-e500-4f2b-be90-e3d69fad4d0b,8df91a6f-1024-4a28-9c6c-b8d5124713bb,MDR,26617200,479110,479110
b3634080-1f3a-4023-bf77-dae519a6f9ad,9ade3871-b2cb-4984-ab26-7bc588aeccb5,MDR,21820700,392773,392773
b8f6bf71-6f3e-4df2-b77c-c503cb615f9a,d097fb5f-0b79-45ae-a32a-9a6e56680a4c,MDR,22886900,411964,411964
74060d91-df50-45f2-abe8-53f948acd2cc,f2393a3b-0ecc-4bb6-ae33-13a756d542cb,MDR,22881600,411869,411869
6fc65f8a-9e80-4197-827b-d095eb695789,b241d349-7d6a-40a3-94f7-170fe6e89bfd,MDR,29754700,535585,535585
79e7e29b-59cc-4a63-9e9e-25c443871bf9,0dd87c96-f9f7-46dd-b559-9aa3ee4a8b44,MDR,26663900,479950,479950
fabed8ca-8017-4802-85f4-d9c0d510b712,4b7444e5-b432-44e1-8009-be669c7a6243,MDR,19891500,358047,358047
03c65518-9146-4d77-860e-49ba6b8ed0ee,3f8b5af7-fc35-4fca-82ea-57f88cc0716e,MDR,30476100,548570,548570
efbe6cb3-0fa0-4cd5-a3f7-fa04bc60a053,8b95e6f8-b159-4b85-8f14-5c77e98e1f1d,MDR,25988900,467800,467800
345f8994-d4d2-4a21-95e1-ecafc32250d6,a5631cef-93d7-4138-8fae-03f5ab7fb825,MDR,25820000,464760,464760
3db3a812-c25c-4b9a-a512-f9d2193d1ae7,cc6b6872-e5a2-4a4b-8048-726f27e3318e,MDR,28070300,505265,505265
8338fd1d-cdab-42cc-882d-10c3230e0660,4bdf26a7-0c52-4547-a784-5bce7d00e686,MDR,15660500,281889,281889
44b26097-5e52-4132-8b45-0b7d4eca2aca,68850035-626f-4194-8818-60c5a405a94f,MDR,30239600,544313,544313
5f359b08-0736-44c8-a8e8-5271bab2e671,834b229c-814f-4dac-9e0d-4cad920c022e,MDR,30434400,547819,547819
affa8045-80e0-4b71-8823-daaf35889980,97457377-05f9-466e-b2fa-81b21da508e0,MDR,22416900,403504,403504
af920d7e-c720-4577-83cf-eb298876e4eb,fd0350b1-c1b4-4258-81e1-c14a29c33208,MDR,23594900,424708,424708
af542b51-3d1d-415e-9ba4-ac484e016888,9aec9cf5-aaa5-4164-b2b1-2c7269b64e63,MDR,26053800,468968,468968
381ac044-95b3-4c37-82b4-a0b3a6d34bd6,5a1c6f03-4adc-47f7-8f60-c3370fac03ec,MDR,15876200,285772,285772
313c6371-aa39-4b19-9a8b-bc2e2b92b58b,89addb88-2f4d-464c-8181-53d0adfc71ec,MDR,26218500,471933,471933
0a46c307-d533-49d2-b739-dcb5aff16850,12b9ee03-0557-478f-add4-d22cfff266d5,MDR,26243700,472387,472387
005e94c7-1ea5-414a-a2b8-c45a3df60544,b572b3c3-cbe2-499f-948d-acc8ac3893c1,MDR,24436900,439864,439864
3f6c3342-5e2e-43be-a25c-5d9b733be1ed,a9acbf0c-3dcf-41fc-9339-b35aebd9668f,MDR,23149400,416689,416689
8022e355-4f0b-4eb4-82e3-dcb0c5f3f051,737a41da-ecd8-4050-8eb7-fd016acd79f7,MDR,25708900,462760,462760
63c69c47-7d01-4ade-96b1-c3fc65fadd2f,db03effa-0bd9-48c7-b9f3-62b82913b728,MDR,25805800,464504,464504
6a0c55bb-0e0e-434e-91a8-449ae780a95f,c4adfe87-6f13-4d08-a058-be920a0b0898,MDR,26751400,481525,481525
9f087574-d02b-448b-bbe4-6dbf33c1194c,74cb08c2-c3c4-44c9-8283-429ae3a9a95e,MDR,26282800,473090,473090
363fdfbd-26d0-4f58-871a-25dd6febb5b0,baa0b699-f711-4623-be77-dafbd5141422,MDR,25966500,467397,467397
f31de872-b14d-4b48-abe6-3f2fd8cee78f,cfc7f07d-7ae6-4dcc-8a97-715e36d2ab56,MDR,21539700,387715,387715
f122d2aa-e514-4192-9c80-b3bdd11b5955,396f7f89-7bf0-45f5-9f86-bf552ec45593,MDR,20054400,360979,360979
8089873c-fd15-4aae-b399-ba57033b8336,ba9a94a5-6770-4a9a-b477-189a129b5866,MDR,18457900,332242,332242
1aaad267-3863-4e86-9fae-0a63f462614d,9791d2a3-f9ca-4538-b36a-f7ad3c00e48a,MDR,23952500,431145,431145
3b639f92-3136-4869-9f06-c4d367f362ef,d64962b6-08bd-45ee-8ae4-3058dc26be74,MDR,27249100,490484,490484
457d72de-1556-4d47-bd0b-835caf9cf436,ea67f416-45dc-46e1-9e04-e90e597f6f00,MDR,29403600,529265,529265
f38d65e1-073b-4a6e-9d40-258bcf1c307d,12c0e814-469b-4b1a-a2f0-6c2e83c224f8,MDR,21299000,383382,383382
1745a2f1-9cde-43fa-8e3f-04502ac14c97,0df37fbb-461c-4110-ab85-ebb0ecfde15b,MDR,19916800,358502,358502
6682ebfd-534f-42ad-bda1-0632f978659d,f70a39f3-14a9-4a3f-bfc3-b7eb42607540,MDR,26394500,475101,475101
a0ee2de6-13ab-47b3-b55d-a93d779b7971,bc867ae2-e034-40d9-8740-38d0163b93f4,MDR,29314300,527657,527657
e95f5dc2-276e-4453-b4c6-7c2d90e64fd9,40316529-c65a-4aeb-a30b-5c39a3d9c7a9,MDR,28799700,518395,518395
393e8631-cdd4-40f2-b859-b09246b099ef,aea336bb-9c8f-410c-a0b6-2e2fdb088aab,MDR,22953200,413158,413158
17b50652-a881-428c-8142-518d08a17f34,199298df-82c8-4397-a9e6-676ec47bf379,MDR,22940900,412936,412936
dd4b57c9-86ac-4935-82f8-8717e835caef,17dbed23-d2b0-46cd-8998-c5be9d3dacce,MDR,21390100,385022,385022
9a1eb4fd-8dce-40c4-9240-c178c76b1251,17e06ac0-2ba2-4c52-aa5a-547d9f507b46,MDR,26132500,470385,470385
6aa0d068-6765-41ee-bea9-7d34ba5c1849,a1e293a8-b12f-461d-9154-dffd10608674,MDR,28598900,514780,514780
018bb48c-6ba0-4290-8a30-3fee14457d03,7028cfc1-5562-47de-926d-0ce84423d904,MDR,24583200,442498,442498
7783a36e-4a6f-42fb-ae90-95de0d447d12,a0ef659d-3bcc-4234-b910-bb9e652e8e1a,MDR,31790100,572222,572222
91bd89c3-aa87-4d36-a51b-badaca7636b6,549c61c6-c294-4a01-bd34-e212d660a808,MDR,18764900,337768,337768
d270f7f8-360a-4c8d-add1-af2018ef6994,c2d6bcae-3df8-4c84-8f1e-2dfb5e9d27c9,MDR,23362900,420532,420532
899e2c2e-ee22-43d2-9888-52561f3ce98c,d5d975fc-cea1-42a4-b058-f271f9cc6929,MDR,24192300,435461,435461
8de77d67-613d-4c6c-b349-b9a9ca521ec4,ba69cee1-1d45-4267-8334-f8aa371326ad,MDR,25294600,455303,455303
99d42d04-8054-4965-9f22-df3fd8b5c76f,2d892469-dcb8-443d-8f8a-529f43680641,MDR,24986300,449753,449753
ba19973b-d3ef-48d4-86fa-91088f5c5497,8206ff8a-f7f1-42b2-8bb6-9ee3044336d0,MDR,24474700,440545,440545
2a19f43c-ae84-4328-9cbc-4252e96d2a78,cfc32372-d147-4104-9d59-f9792b08e89f,MDR,28319500,509751,509751
3796d74e-ffc6-42d6-9d37-7119314d35e0,297909b2-761e-4b96-95fc-81aa3359d15a,MDR,28078100,505406,505406
964ff7a4-c8ac-4ffe-b5cf-b310a9ff1bd3,b263ef8e-4820-4157-b5ae-bf89f835719b,MDR,21687200,390370,390370
a800d9e7-e6d9-4cf5-baac-ca9ccffd475e,9544e5b8-0608-4efa-9936-fb6482a6533b,MDR,26938800,484898,484898
2a9d2733-2d5b-4b7a-96eb-05d520e14951,57f0a7eb-83bb-45af-876e-de919ab00430,MDR,28707900,516742,516742
5f226ee5-8d7f-467d-80d5-7d7699c64a25,dd1ce61f-db1b-4cb1-9f71-5033b0b9e175,MDR,26531500,477567,477567
bb0ef836-b8ca-4333-989d-a4aa5b964d8a,fb17ca6b-cd58-4d95-ad4e-fe6e1bbc1a70,MDR,27275900,490966,490966
bd2b3b26-8854-4047-b749-bfaf269b63fe,f3dcbbdd-2195-4d20-9835-fa22567a3b27,MDR,21858600,393455,393455
71993db4-368f-4a70-b04c-51052d8d248e,f2f15c85-4335-4276-a604-e377d1588073,MDR,20263600,364745,364745
beee3f95-10f9-4140-95ce-12a3c4850651,d003dca1-f8c4-484c-ad29-8c6cc2013a4b,MDR,24735800,445244,445244
0fa7300e-3599-4827-8766-d42384e3d744,891cfe60-208e-4e68-b645-27cbd4741976,MDR,25277100,454988,454988
680a608a-05dd-48dd-a9b3-3464695327b8,1f94e11a-fe20-4365-bd31-d61f68bada57,MDR,28207900,507742,507742
7ec09a16-3602-4b15-bce7-6831cea3c812,dc51c898-756b-4eb9-95a2-6419d56552cb,MDR,24939800,448916,448916
5cd02143-77ae-46ec-905d-54f0987b045f,df89b5f3-af9f-4135-a268-a1a32e5767a0,MDR,29177900,525202,525202
fca52633-b4df-4d68-9ab7-2f50832a1306,04d93c1e-7a68-44d0-961a-ff6f506cef73,MDR,22732100,409178,409178
a8b5c24d-910a-4365-870b-cc67d7000667,2627f7a4-edfc-4403-81bc-6c664ac92c17,MDR,24997800,449960,449960
681691dd-33c1-475b-b686-0be9ee1f483b,4410e1e0-71a6-4bb0-80d6-13f8bfb1e9ed,MDR,26116600,470099,470099
3de31a9b-d8f1-4871-b4e8-69133ec157ce,82caf4d8-4092-44d2-a6e2-0adb26b90016,MDR,26534500,477621,477621
4e6c16fc-0441-4fc7-a5cd-586ace82abd3,f57bd42c-1d0f-4238-80ae-3e7b54670b33,MDR,19773300,355919,355919
a96de315-e298-493e-a155-ff3960417c5e,821e3be2-7c38-4ac6-b5ab-a8b0c46ea71c,MDR,26258700,472657,472657
f3c1a304-ecc7-4af9-978b-68386c098074,d9cfd61f-59c3-4cf7-954b-93ba3ec33eb4,MDR,22148300,398669,398669
d4ebf728-a1b7-4179-b05e-c4b1aa00681d,fa3cf274-4e0e-447f-ba42-5b8f8eb1eb12,MDR,33299700,599395,599395
e69e09da-63b9-4e9b-b328-5bd55e7e3b49,307dd7e7-bf34-4b22-88a7-13c10aa19ee1,MDR,26317900,473722,473722
5a4c3dc4-0476-46a3-98e6-85df7ed19c76,b8aa1082-c306-4ef2-8e2c-8b17b746ace9,MDR,24727500,445095,445095
c2025834-2a1f-4744-9d4a-5fd1bb3b45dc,25b93f7f-9707-4dce-9115-f44efd6b1a1e,MDR,21053300,378959,378959
c8fd9d66-3684-4bed-a93c-12c3184e4235,8cbc37ef-afb9-496e-9b76-55072ee63ef6,MDR,29807600,536537,536537
35b57177-cc9c-40ff-b06f-ca3fb60c98a8,43243153-4eb8-42de-bd59-a89ec83340e0,MDR,22802700,410449,410449
76ae85e5-0ffd-4e98-a48a-e2c0748120f6,280f6267-89cc-4f28-b16f-6b7872a36f98,MDR,27184700,489325,489325
d8ae8885-1950-4cb3-8ddf-7fca2bf8d14d,c4d0a815-bd5b-4d44-b835-9a581769b370,MDR,25727800,463100,463100
81a1d5f1-662d-43a8-9852-2e1e32e598f3,fb08515d-3d40-4b12-86ef-793034fb46fb,MDR,20845100,375212,375212
38bd10c4-2408-4f2a-a522-0e851cbf3baf,65300408-26d9-4ee1-bfaf-4dbaed06ddc5,MDR,25593400,460681,460681
8150c858-aefa-4980-b844-382ff499b341,7a17829b-5361-4c6d-b132-12c279c605c4,MDR,26688700,480397,480397
b0b1dcf1-2820-412b-985f-e27083fa6567,d38ecdb5-3419-488c-a972-d9e6cf5b67b7,MDR,23887300,429971,429971
c210a522-c7e0-457d-ae8b-36a35391c3e8,773f9e0a-5971-4acb-b5db-27c51d3fa321,MDR,22208900,399760,399760
f3431854-9d86-406b-9ec0-9b67432c822f,0d07e96c-512d-4cb0-898e-32af71e35ffc,MDR,20336900,366064,366064
0c039f1d-918e-476b-9f35-ed7232e99547,ccc82017-f341-49fe-8927-674ab3e6e0ad,MDR,21481800,386672,386672
5f12f402-8393-4a00-a042-5e7510050075,d7dcad9d-17d9-4380-937e-9bdf767f2c28,MDR,27198800,489578,489578
ebbd6e8f-875d-48c0-8f40-ca48c5f886dd,76090765-ce3c-4d85-b98d-580af8d9af1c,MDR,31536300,788408,567653
744ed91c-63f7-4063-8c8e-4e30b98d3d01,472678fe-b2a6-47e5-bdae-f5ac20f15b53,MDR,23902900,430252,430252
e15c0300-0b6e-4d52-8459-13d9a0bb360c,3383c165-6029-4f66-a340-1848b41a4b31,MDR,26063100,469136,469136
2af0744c-d796-44b9-9bc5-8d54769ee656,d3c3de54-41f2-47ea-8668-194593e1e57f,MDR,25749600,463493,463493
67849a65-6e48-4634-987f-20aa959e399b,45baa053-abba-4291-98f9-34dfba6b8afb,MDR,24728000,445104,445104
6319f35d-9bfc-4aec-9de8-d7432020a9b5,418f86d5-38c1-4d82-80f9-9235dfca4a54,MDR,26910900,484396,484396
ef583f2f-98f0-48da-8e01-c45b3e46852f,de76288f-6b9c-4cc1-9143-6d8c395a7e22,MDR,25226000,454068,454068
28946574-4414-433b-afd1-9f6c30a9d6d9,c90ea74d-63be-4caa-852a-467cece127f9,MDR,25879800,465836,465836
44f6d9cc-25ab-4428-a36c-1848049bfcc2,a41730de-256d-4f22-ae51-7a2b92917daf,MDR,27841000,501138,501138
512f519a-2e75-4101-87e6-d9f7a3fb711d,3ed2f9d1-7633-4bee-a2ec-c10e70fed9ab,MDR,27329700,491935,491935
0a606b4c-85d9-4aec-995b-a16f4388dd90,50a6bebb-8324-4bdb-a77b-c4717142d2ec,MDR,25313100,455636,455636
f8c5245a-9658-4cd0-b610-6f022e17f7af,c25c2f0e-1e80-49e1-b189-89d21d7ca02b,MDR,26897200,484150,484150
6cbfece0-107c-49fb-b17f-e8eed412608e,1d38dcad-b4f3-44e9-ac3b-634e09f7ca1e,MDR,16943800,304988,304988
4ceaf07f-0400-431b-b0df-86f380cb25fa,40e76c00-1c78-4637-8db5-9472eabb536b,MDR,28215200,507874,507874
03836631-142d-448f-9567-0d8164a0fee2,1794f9b3-17ce-4354-b472-640caec02304,MDR,25938800,466898,466898
369c9491-d0e1-4a71-a16f-9dc4531fe00b,1365efbe-5125-46da-9907-ad637ce1d08b,MDR,25866300,465593,465593
1f34bb20-c8af-4a32-a8cc-1761327a16b8,e554e09c-1f8c-4dba-b844-f80236d30ffc,MDR,28115400,506077,506077
5d9385e0-cab3-44a3-a96f-3214d0c09309,ee356c5d-3e34-4549-ae05-64c0c085a94a,MDR,20490400,368827,368827
65af1fb5-f9f0-42bf-80ba-e0fb9cd7cc02,987009c6-7b19-49c6-b5f3-fed4694eda9e,MDR,24921500,448587,448587
8ca8cad0-cc25-4b8c-aa57-31cc0e411a5e,3b4dd159-a934-4b68-b4db-4d74e29c9c75,MDR,25096800,451742,451742
7be53343-3d63-46a6-ba71-d3ac9e666779,e57cc4d9-6ea6-4555-8f78-7d2bf49cda8b,MDR,29105100,523892,523892
3578f71f-ed06-4a09-81b4-44178d8e32c5,95fab7e6-373e-4666-afab-1e75b337d0f3,MDR,27812600,500627,500627
000b8da2-6177-4ddf-90b2-8d5bea7790ae,b9bbbbed-b316-4b33-b53e-58b62605a2bc,MDR,28666600,515999,515999
c0e94caf-eaa4-4c72-a415-74fce45ed55a,aa694bd7-89df-4737-8142-32ca6fdca54e,MDR,26918000,484524,484524
a473badb-5773-48b6-a5d6-5f7646291c60,377de2a6-9b95-41ba-a0ed-5a085ad0530a,MDR,23348100,420266,420266
b4da40f0-ac1d-43df-ae7e-880e55ec8ba3,b0279cf0-9903-4a07-952b-89f4eef7ba41,MDR,27552000,495936,495936
7a27e88d-6b50-4c68-b431-732205623bdd,560a6e93-eff4-4020-82a8-afc0000f9b70,MDR,23156400,416815,416815
6082eb8a-7ee0-41b6-9f05-08c96e43a95e,63e2dede-78db-4f24-bad4-a47170c24c43,MDR,26931000,484758,484758
bd87dab2-35ef-4e43-af5f-a95dfc70e9e2,8257035a-0d30-4512-979e-0bbf486a0959,MDR,26731300,481163,481163
b51531bf-f940-4aad-9311-066b6743d448,d7575d55-dcce-42e1-89d1-9bec0e393b6f,MDR,20220400,363967,363967
ef1f1f1d-16a7-4c55-8b7f-d93eac4b2754,2eb9640d-30d0-4f81-81b7-0b77ceca0927,MDR,22949400,413089,413089
9ed30057-36cb-4408-b9a2-ab0a8b09e42f,c2cd2fb3-cabc-4344-ac2b-62d60b6bd4b9,MDR,25331600,455969,455969
81fcc6c4-08fc-488d-a88a-55708e6019a1,9e75a4ff-6c12-445f-a86d-01f2d0ec358a,MDR,20545400,369817,369817
d75f1246-4572-483b-999c-c2f1ad2e9e75,2bf7d5ad-3343-4ef3-a6a3-4861d1cb827a,MDR,22030900,396556,396556
21e6c20e-f479-4cbd-8a12-e61a18e8be58,d1572087-4662-4791-a207-fcc1726d28ae,MDR,23578400,424411,424411
3a3d9509-0e9f-4398-9782-265d681868ed,5c5d8ff2-6447-4a67-b360-69dd68ed3197,MDR,19417300,349511,349511
50891c75-c62f-41ea-91f1-2552eb88a8ad,1eee5593-2316-4544-9c37-342ea5415602,MDR,22518200,405328,405328
d87a3d7d-8f68-4702-8bd5-79d01e8348aa,9ce3cda8-6911-4b3c-a423-46d1d5cd3029,MDR,21830700,392953,392953
58586bf8-5aaa-435a-b508-cfe5295f3046,3e19a391-e482-456f-a7b8-5dcacfb015cd,MDR,18405200,331294,331294
8df71d80-a5c9-4984-b0d4-06190473681d,3c7e84d2-d098-40c1-a59d-e795a4beffd8,MDR,26447200,476050,476050
07f0135d-280c-4d70-8824-ec93b3b0d722,779de0b5-65e7-40cb-9f73-06d26e75141b,MDR,24683800,444308,444308
aba61fe8-4291-4b1b-8d05-6dd474deea72,4cb166af-cbed-4ac5-ad1e-954f2aead766,MDR,24426200,439672,439672
4e59f2db-c1ff-4a08-80f3-8ce46a50f696,4875432a-5a99-4d82-9132-b621e0a387a7,MDR,26758600,481655,481655
6619b317-d024-4f06-96d5-4edfbae2b6d5,67be86dd-d98f-433d-94a4-72dbeee25d6f,MDR,25790100,464222,464222
80276f69-d658-4b55-abc3-efd806f94a93,8c8cea74-01a7-435e-b53e-d29912394d53,MDR,21748300,391469,391469
ce5d5333-77f8-4aa9-8843-ac81df42a920,5b238b60-47c0-4718-a819-7fbae55cd1ea,MDR,18639000,335502,335502
02065dd0-ed7a-42f9-9d4d-2cf8b62c1b6e,d03dc987-dd75-4acd-a60c-204d355001e5,MDR,22614800,407066,407066
6ea99229-aeb3-4052-9728-c6a93cfc7433,012c19fb-e9e2-416e-add9-0cbd13cc90de,MDR,24992700,449869,449869
fff7c641-08f7-4c5b-ad59-7f2be04e5ba7,9329bff9-4e96-468e-97ff-bb1406fc0616,MDR,25025100,450452,450452
9e4ae738-2c3c-47ab-a3b9-1781168a6a0b,74dc44fe-b52e-4324-9020-c2d47641ed84,MDR,32203500,579663,579663
c1e836a4-2f70-4040-a067-b68c4920ab51,4116f126-54b7-49c9-a2ce-fd7fb593cd26,MDR,29828600,745715,536915
6335a9d2-eab5-4bac-bd56-afe2884094b2,14f7f44c-bf58-4c0f-82ab-704626c319cb,MDR,18928400,340711,340711
d8179169-704b-4bb2-bf4f-f9eba859485e,225ef34b-9b6d-48b5-bca1-744f9c0b2b79,MDR,26834600,670865,483023
2275d8aa-b69e-4cdb-a43e-73d3342c5be4,06dc4078-30fe-403b-90f2-eb1d1511a9c4,MDR,20586900,370564,370564
375a0744-1fc6-4cb7-9fec-8f5ee9bd7c06,6d90d7ba-f5c6-4a14-94f1-6cd4e6b5d739,MDR,25216000,453888,453888
23a949d8-8640-41e4-84f8-71ad04a9d443,eb25f03d-98b9-49cb-a9ce-a974bcdb2cbe,MDR,22330700,401953,401953
8ee39d09-c84a-4acc-9196-8125608ee61c,702645d1-682b-4c4c-85e3-893b60e61b9e,MDR,26379000,474822,474822
a1681a33-f445-4427-813a-cdddcbe90cec,821b7e6f-4896-4003-9364-183107bc1ca5,MDR,19946700,359041,359041
18921612-4ec8-4da5-a81e-99ce93f529d0,aea6030a-5472-4d34-bd4c-badeb307b697,MDR,21744900,391408,391408
d58dbf3b-67a3-4c6b-9eac-013845d7f5b4,b587faa8-4fa6-442f-a551-ed5299961b4b,MDR,25357800,456440,456440
81f7a486-2d9f-4897-8f36-63d167c68afd,8b87c67c-88cf-4f40-aae3-f83db34c946f,MDR,26313900,473650,473650
db218d4f-0a7d-4352-bc21-0b2056a7937a,427d245d-5b60-410f-8778-ab4c32527f02,MDR,27313100,491636,491636
c55ef635-8422-4d7c-8444-696170eb14ec,f86a29c7-b34e-409c-a0a8-f1ba18ce89a0,MDR,27196600,489539,489539
3e7737df-bdf6-4f32-85eb-d6bff0711359,7b5ab314-dda0-4326-bb99-acd8397d170f,MDR,26944800,485006,485006
84ed5e5e-56da-44bc-81c7-c054e9de23cc,ae45a7de-cf85-4727-9cc1-1785b29d4524,MDR,26536400,477655,477655
95c4d0e3-2370-4831-a362-5a2db57a0ebf,fe699edd-ae94-41fa-b0c5-2662a3f19ca3,MDR,22619300,407147,407147
a9116d83-ed31-4923-bd00-23a6a731ae74,4d1ab32f-a386-4cbf-a465-cc8d974020bd,MDR,23568200,424228,424228
740f44d3-a29e-4f65-aed0-4e23314bd912,c9b57c32-cee1-4218-8461-4e1d669bf157,MDR,23744700,427405,427405
93dcfa79-a29b-4e91-97fd-a03bba3f4139,9efb5e50-8b88-48b8-b4f7-0ae5e4223b70,MDR,24480600,440651,440651
4c0c8bb6-8a78-4a59-959f-f4e430a229ba,d04a7024-ebcc-4dd2-ac4f-e9c345bef6ad,MDR,26117900,470122,470122
844d145d-e909-40bc-8cd0-43aa1dbfc2e3,d097bd89-07ec-4bc7-aa41-a75ca95be153,MDR,27444900,494008,494008
8e62a888-4f36-497e-a4ad-f5dffe0a228a,80ec4a69-70ff-46ae-8f38-c75e838874d0,MDR,20690100,372422,372422
bddc3fae-fb94-4e27-97cf-bc2b7971d449,21837ead-f66c-4ca4-b229-c930f5b2cbbd,MDR,29524600,531443,531443
fd967ef8-c80f-42e0-aa22-af940142f819,07e51cff-fb8a-431b-b495-4d2307f9b426,MDR,30685200,552334,552334
bcefe9de-040e-4a75-9c2d-f43ffc1d6c34,d4ee8ed5-46d7-4b0b-8643-6bc32c992eac,MDR,22636400,407455,407455
4a3247b0-9d6c-424a-918e-a243f85bcf81,b3270b9b-3f98-4749-98e7-597afe7da4ea,MDR,23273500,418923,418923
86089bc7-fdd7-4bba-b24e-9536e6c65e15,8ed9004c-58b1-4ed1-9d0a-5a7185b98890,MDR,21831800,392972,392972
6a6336e8-bbc5-4452-8c32-5ed433c09b75,0eccd6dd-a607-4cf1-a41a-73de47b452d2,MDR,29092200,523660,523660
e1c8974c-2ebc-42e0-98c8-36985d83be36,525ed9b1-9963-491f-b6ce-3d088518fcb4,MDR,24518100,441326,441326
3768c848-f360-4607-b411-7cf0b45b992c,7a31e58d-09cf-4e84-a545-9738cee90aec,MDR,22058300,397049,397049
5b8c753e-2b26-4d3c-9d4f-e74d28b5625e,3d08f56a-ed92-4b21-b55c-cbd099b9368e,MDR,35809300,644567,644567
8017dfd1-9e86-4c8c-b449-8080374858c6,ec4b06d1-23bc-40c4-9693-f77f8a053a1b,MDR,26113100,470036,470036
